date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2017-10-07,2365195119.71,301062068.118,291091,29345193755.5,308.89,342204992.0,15015.15625,316.276345068,128029,15.7723188676,0.00050591655345,2.85743807685e+15,151694,55983260,2848
2017-10-08,2733133214.54,404868854.269,296829,29555498405.7,311.06,293167008.0,15199.53125,357.347800342,129177,15.7542035253,0.000508547252767,2.91552125341e+15,147869,55131849,2879
2017-10-09,3318279367.89,543771227.86,328172,29333493362.7,308.67,559467008.0,15208.75,379.844761749,135660,6.1734,0.000525,2.93095563252e+15,181336,56691093,2882
2017-10-10,3369423239.13,482258052.287,349605,28285911274.1,297.6,359705984.0,15484.375,417.793497546,154708,15.080171712,0.000481887,2.91348473291e+15,188699,62493211,2915
2017-10-11,3036058717.08,444869428.366,344305,28630472484.2,301.18,264146000.0,15499.84375,938.415100756,156336,9.9901406,0.000507063604437,2.99738611395e+15,191623,58432218,2915
2017-10-12,3427447938.94,579469209.73,363411,28855676367.3,303.5,527556992.0,15391.5625,421.957034379,154568,7.3978125,0.00051429,2.91172755468e+15,191612,61275804,2899
2017-10-13,4458233762.95,879379767.774,379136,28915643520.4,304.08,1304359936.0,15433.4375,474.904048257,171227,29.867980527,0.0005557464,3.03101183544e+15,207120,63154808,2891
2017-10-14,3531949744.72,588370495.985,332169,32227275580.6,338.85,516561984.0,15321.5625,398.049613885,146063,18.7739165403,0.000545938955982,2.91799827344e+15,174770,57599755,2887
2017-10-15,3284888575.89,619039849.024,328921,32296953084.0,339.53,635406976.0,15577.03125,386.388929966,140176,16.6463457613,0.000511875,2.96249110371e+15,173021,55607865,2925
2017-10-16,2607633880.72,425859291.17,408297,32035021226.7,336.71,692884992.0,16172.6875,337.116475118,144929,0.0,0.0004216,1.92232353778e+15,168092,74203956,4554
2017-10-17,3932353138.0,839802225.276,505611,31734248139.6,333.48,509924000.0,20145.0,322.84724414,190126,0.0640881864,0.00029372,1.43079416004e+15,218963,87192710,6050
2017-10-18,4773993903.07,638146823.955,470449,30166457117.1,316.94,606113984.0,20379.65625,299.370944841,165859,0.031694,0.00031424,1.41260201468e+15,199726,81248958,6221
2017-10-19,3997681050.02,408249799.275,494184,29944347701.7,314.54,349830016.0,20423.53125,283.929624901,157430,0.0,0.000235944,1.46030453803e+15,190536,80998138,6241
2017-10-20,3614336569.89,485246458.224,546837,29332606724.3,308.05,396672992.0,20477.625,491.672418414,170756,0.0,0.000252,1.44804838523e+15,195521,95137037,6237
2017-10-21,3262284920.34,400067607.912,462902,28912227855.3,303.57,408014016.0,20143.21875,230.0980114,161303,0.0,0.00021,1.47093511071e+15,193385,74641698,6229
2017-10-22,2855073961.05,312614482.889,435493,28630624713.9,300.55,327387008.0,20382.0,196.134800566,187438,0.19872366,0.000168,1.47988261965e+15,216273,68750015,6280
2017-10-23,3918052486.42,739905710.935,468168,28117872435.6,295.1,482336000.0,20472.65625,269.725566032,167893,0.283296,0.000315,1.45581971692e+15,212233,80224066,6254
2017-10-24,3814637884.54,637420060.655,492288,27363235718.9,287.12,684281024.0,20529.46875,357.095144057,170723,0.028712,0.000315,1.49692057855e+15,207382,87134104,6248
2017-10-25,3159619908.62,459205483.93,460419,28448754585.1,298.44,325040000.0,20218.21875,290.665881547,154825,0.0,0.000216489,1.48420498713e+15,185596,88605464,6176
2017-10-26,2988252151.98,412124928.571,466406,28413986062.1,298.02,270272992.0,20195.90625,275.041131001,163206,0.0,0.000189,1.43701761973e+15,193675,88766039,6157
2017-10-27,3150264533.01,373898443.529,486147,28276657471.3,296.51,257168992.0,20473.5,297.455543733,155328,0.0,0.000192012,1.44752099024e+15,183703,92959000,6229
2017-10-28,3838503881.17,305916859.534,484554,28416724623.2,297.92,264424000.0,20442.75,241.167628141,146684,0.0,0.0001071,1.46842641191e+15,176081,89339757,6240
2017-10-29,3491019194.96,383223585.781,494176,28275857817.5,296.38,551752000.0,20291.4375,242.546692539,154086,0.0,0.000123924,1.45959854827e+15,178304,92119020,6194
2017-10-30,3392932111.0,492531752.98,532626,29083667333.8,304.78,331441984.0,20098.59375,295.610197214,166928,0.0,0.00020674,1.44737905003e+15,197107,99874533,6072
2017-10-31,3642977411.9,444397846.686,519906,29337919658.5,307.38,369583008.0,20634.1875,330.60403118,183765,0.0,0.00031092,1.4622421151e+15,211832,97917438,6275
2017-11-01,4399357649.96,555864923.45,527783,29189984955.6,305.76,553864000.0,20230.59375,370.465694941,203402,0.030576,0.000371944,1.50530931066e+15,228677,96784912,6142
2017-11-02,4764090418.45,734645600.424,529277,27760545035.8,290.73,904900992.0,20296.78125,373.864831846,221244,1.017555,0.00042,1.44155022999e+15,246776,96435646,6144
2017-11-03,3723895305.22,533844562.875,485790,27553649069.1,288.5,646339968.0,20309.4375,278.695734083,187278,0.000577,0.000275796,1.41928318823e+15,208851,98276411,6208
2017-11-04,2655841444.9,357052987.086,398758,29181323294.4,305.48,416479008.0,20188.3125,212.077525074,151880,0.0,0.00019990125,1.40522188333e+15,162784,75320039,6196
2017-11-05,2457189526.62,344138557.776,417102,28668223804.7,300.04,337657984.0,20590.21875,199.74904055,151376,0.0,0.000164716,1.43953261558e+15,160629,73321910,6299
2017-11-06,2994174133.98,592682045.818,511663,28329199381.7,296.43,579358976.0,20241.375,268.798303897,175324,0.0,8.54328e-05,1.43380485977e+15,194609,85520807,6199
2017-11-07,2541664036.85,607230942.723,470418,28539525475.5,298.57,540766016.0,20413.40625,315.044497913,176696,0.0,0.00021,1.41221508006e+15,196102,88610422,6211
2017-11-08,3597724998.03,969059228.32,480413,28134554590.9,294.27,967955968.0,20254.78125,379.928853676,190604,1.0847263032,0.000372456,1.45453750608e+15,214024,88676286,6236
2017-11-09,5881488170.92,831838096.095,467172,29515079614.5,308.64,893249984.0,20310.46875,324.913774651,191220,2.3148,0.00042,1.4205930574e+15,215720,86289173,6195
2017-11-10,4537277357.32,827589227.798,457427,30672006458.2,320.67,885985984.0,20526.84375,291.688738911,189376,6.4134,0.000357,1.42959165447e+15,211634,84500680,6300
2017-11-11,3930290631.27,636674399.341,394378,28565963186.0,298.59,842300992.0,20419.78125,232.953762073,160812,1.19436,0.00042,1.43774388388e+15,185614,79370301,6267
2017-11-12,5723133525.21,1135388837.79,434380,30112310690.8,314.69,1613479936.0,20211.84375,297.799562429,184565,25.0371218952,0.00042,1.4873312198e+15,227909,82639583,6245
2017-11-13,3666918840.75,816385077.897,443176,29384461122.7,307.02,1041889984.0,20421.1875,309.385435143,181734,8.32299765801,0.00042,1.45677919976e+15,218315,89907928,6225
2017-11-14,3684207912.57,842972567.413,475984,30323494599.1,316.76,1069680000.0,20048.15625,335.97952723,200517,9.81290804,0.00042,1.44875502299e+15,230376,99374433,6122
2017-11-15,5819834806.11,824285611.319,540593,32359508339.6,337.96,722665984.0,20495.4375,412.662550359,223800,17.1049531856,0.00042,1.42435819616e+15,270345,102617919,6237
2017-11-16,5275605885.25,785075303.728,491482,31934140323.5,333.44,797254016.0,20221.40625,353.507082797,203310,3.180584128,0.00042,1.39713520466e+15,231512,94022620,6154
2017-11-17,5237120386.95,729192747.898,508590,31627690637.7,330.17,621732992.0,20365.125,373.486764295,213856,13.7875264762,0.0003792,1.40321594084e+15,250188,95398947,6235
2017-11-18,4358502991.25,529030656.908,459679,31807621191.5,331.98,649638976.0,20331.9375,255.609620533,184533,3.3198,0.000315,1.38973823661e+15,215827,90912694,6215
2017-11-19,4565692023.88,715317069.26,464563,33291573727.4,347.4,1181529984.0,20422.78125,282.287107556,190247,7.1303558184,0.00042,1.40231682878e+15,223836,91173879,6266
2017-11-20,6269857823.29,1302544848.28,530141,33940277137.4,354.09,807027008.0,20408.34375,371.508144058,220194,0.637362,0.00042,1.48921424897e+15,236511,102852461,6176
2017-11-21,6212522575.38,1166826783.55,524044,35227504313.4,367.44,949912000.0,20394.0,363.885755271,218785,18.439353102,0.00042,1.47146272949e+15,270128,99909970,6174
2017-11-22,6188422795.36,1020728023.66,546489,34551404165.2,360.31,800819008.0,20502.5625,365.4892339,221516,18.0633829171,0.00042,1.46284788482e+15,274853,99737495,6242
2017-11-23,6512207894.41,1302349723.82,537068,36584843458.2,381.44,1845680000.0,20347.03125,363.134860954,226586,18.9264034828,0.00042,1.51889414833e+15,266227,99217879,6190
2017-11-24,5975137449.32,1311458652.75,525529,39572779796.3,412.5,2292829952.0,20415.375,312.003080398,218668,20.8624202151,0.00042,1.54935125648e+15,270454,94157389,6234
2017-11-25,8013722356.1,1189430838.67,561166,45643054346.8,475.68,1422080000.0,20310.5625,289.454952242,217823,2.85408,0.000312852,1.56207325275e+15,257669,100403905,6201
2017-11-26,7472372957.24,809303825.394,542484,44721221528.8,465.97,1197779968.0,20365.3125,355.108567824,221070,3.72776,0.00042,1.55337959394e+15,256769,99314431,6169
2017-11-27,9670008860.15,1389317562.86,608695,45263936557.7,471.53,1396480000.0,20271.75,369.147153812,261417,23.6575770286,0.00042,1.53720517028e+15,312031,135031106,6086
2017-11-28,11910664283.5,1424534648.3,638989,46137355825.0,480.52,1346499968.0,20309.625,423.203743142,279129,24.3792016229,0.00042,1.50804285362e+15,338785,115664543,6094
2017-11-29,13470307377.1,1848393591.04,663579,45451998106.5,473.28,2675940096.0,20425.03125,444.283457465,300256,36.3658791744,0.00042,1.52078040825e+15,363667,113238183,6108
2017-11-30,11405663659.7,1301867630.75,655457,41420634780.8,431.21,1903040000.0,20416.125,423.152742252,286669,23.1622215116,0.00042,1.54274595619e+15,348000,111082522,6151
2017-12-01,9724160844.89,1005419298.98,622720,42774148958.8,445.21,1247879936.0,20476.6875,416.07329811,269458,14.5051368811,0.00042,1.54694955836e+15,314204,111410937,6127
2017-12-02,10617703982.7,773527413.484,627785,44862591600.2,466.85,943649984.0,20205.1875,344.504596509,271771,12.9052512625,0.000372456,1.57029313611e+15,318686,108672644,6053
2017-12-03,9971702978.59,752997726.129,693808,44569709982.0,463.7,990556992.0,20336.53125,407.152401007,294405,10.0007662255,0.00042,1.50975124939e+15,342366,116513716,6029
2017-12-04,9815024553.07,978077444.611,701834,44805171917.3,466.05,1005550016.0,20426.34375,804.106265031,277303,24.4649335612,0.000441,1.53084639923e+15,369808,111950866,5671
2017-12-05,4902828990.64,1317591441.91,693090,45222228132.9,470.29,1216720000.0,20636.4375,1183.24450879,291424,27.3932357467,0.00063153,1.4774920591e+15,360365,110640271,5588
2017-12-06,6853217135.64,1639773714.0,791746,44492017191.2,462.6,1998259968.0,20640.84375,1540.65062545,382370,108.469192041,0.000882,1.4684498097e+15,538132,115886205,5473
2017-12-07,5013369890.15,1844294343.4,659068,41016407299.0,426.37,2129570048.0,20908.875,2239.28904826,292204,35.5155145699,0.001365,1.48071915184e+15,371005,103778567,5798
2017-12-08,4185319819.53,1369916098.4,766411,41854784993.3,434.99,2336379904.0,20430.84375,2315.31981304,334092,21.5377342719,0.001340438,1.55289043895e+15,384400,123142428,5803
2017-12-09,3146758307.95,989946089.409,707223,44014827243.0,457.34,2003849984.0,20566.125,2126.40990786,314887,13.7160273892,0.00135047,1.55320215565e+15,330531,115627334,5813
2017-12-10,3211757127.28,1116847842.85,716575,45511313843.7,472.79,1404179968.0,20392.3125,1918.26803459,316656,12.490819265,0.001095318,1.54942679858e+15,353197,120616369,5781
2017-12-11,3028320325.28,1016802703.37,828899,42398072797.5,440.36,1771440000.0,20329.5,1531.8236839,383466,15.3186794953,0.000861,1.57571216778e+15,465532,135411129,5749
2017-12-12,7370495938.73,2529057967.81,872340,50297547825.5,522.29,5179829760.0,20569.40625,1559.06119539,413363,30.4599580229,0.000924,1.55626095214e+15,492890,146344635,5715
2017-12-13,7427377794.19,2585780407.53,909631,62119038898.0,644.91,4524539904.0,20608.21875,1445.28530011,439381,52.9190703132,0.00067221,1.6127374993e+15,542841,148353602,5659
2017-12-14,9045276186.82,2963598738.66,942559,67496470000.9,700.59,3821580032.0,20787.65625,1714.10815277,464401,79.9936319427,0.00101010147,1.64129912363e+15,582611,148324824,5694
2017-12-15,7399703216.93,2104876960.5,904346,67105793956.7,696.38,2758710016.0,20829.84375,1455.13698942,428066,67.4069215811,0.00101010147,1.71627935608e+15,547788,151843768,5800
2017-12-16,5838201447.88,1589119380.11,899857,66137925487.1,686.19,2165690112.0,20382.375,1468.25125087,403701,46.2048300927,0.00084,1.74033244635e+15,514356,152396300,5775
2017-12-17,5840527687.77,1521159248.73,876574,67121324223.7,696.24,2147389952.0,20346.9375,1172.63438579,401425,47.5767736488,0.000525,1.75469032625e+15,499338,150105301,5781
2017-12-18,6599404223.23,2020167927.38,984021,69592607483.7,721.73,3249230080.0,20561.71875,1161.928902,470458,71.709721513,0.000441,1.78375297766e+15,594214,161476250,5781
2017-12-19,9710321937.37,3217883758.59,1092234,76568727744.1,793.9,4096549888.0,20631.375,1487.48222327,503282,97.159006288,0.0007098,1.7364649759e+15,700750,176320793,5604
2017-12-20,11434147991.9,3143811655.75,986104,79827640184.6,827.52,3969939968.0,20631.375,1731.48983713,493821,166.001303012,0.00084,1.71614947755e+15,676725,153008948,5571
2017-12-21,11321819119.7,2822574871.77,1072665,79142776721.2,820.24,3569060096.0,20414.8125,1760.2067906,538200,163.3589984,0.00084,1.74154044441e+15,739179,168331460,5570
2017-12-22,12378481625.6,3499897940.7,1103523,79391000289.9,822.64,4977710080.0,20571.28125,1640.14807411,568083,208.909428,0.00084,1.72580301118e+15,764580,165025222,5652
2017-12-23,6731361014.47,1567692384.16,918881,65766475644.9,681.32,2480339968.0,20835.28125,1207.05966992,451497,73.8848104884,0.00084,1.7923565242e+15,565374,155801866,5947
2017-12-24,5617122393.68,1689728757.62,758234,69685910815.6,721.77,2300549888.0,20504.15625,1024.10604988,346299,70.3336896412,0.00063,1.82264489887e+15,447961,122725324,5981
2017-12-25,4714484356.71,1984001128.34,752361,67489469123.0,698.87,2491760128.0,20446.875,756.767674901,359699,55.7713114493,0.000441,1.85322938902e+15,447833,131021075,6032
2017-12-26,7025808224.02,2230559021.41,813510,73733324636.2,763.37,2201159936.0,20383.6875,743.06286587,397072,76.337,0.000441,1.86583127693e+15,515043,134421039,5992
2017-12-27,8254971607.72,2154143913.87,912752,74870262804.7,774.97,2100029952.0,20533.125,826.181804792,425319,88.8406349996,0.000441,1.86402196565e+15,568234,147560599,5966
2017-12-28,10263598287.6,2524187425.61,949503,73653192267.8,762.21,2389149952.0,20434.125,832.962895658,452867,85.8629793663,0.00042,1.9164238115e+15,598353,152910062,5889
2017-12-29,11175228208.4,2349997964.66,1090191,71559533732.0,740.39,2648969984.0,20461.21875,1007.43708137,544454,157.000358447,0.00042,1.87055068553e+15,744140,170932097,5786
2017-12-30,12636467673.7,2703170564.32,1136659,72872774140.6,753.82,3187780096.0,20547.46875,972.744759532,582402,238.816236713,0.00042,1.87464002044e+15,816013,169414692,5773
2017-12-31,6673558038.45,1894506905.43,946981,68865417605.2,712.21,2554269952.0,20454.75,871.221521887,440955,82.7872904,0.000441,1.91955503243e+15,612162,147897158,5907
2018-01-01,6455260063.88,1877587229.04,908945,73091720177.9,755.76,2595760128.0,20623.96875,768.440906473,453141,75.576,0.000441,1.93507172662e+15,582511,142374716,5926
2018-01-02,11439362619.7,3350766368.96,1153936,74710378603.3,772.35,5783349760.0,20561.0625,1053.0301663,588283,128.426180288,0.00042,1.92472986815e+15,793972,173404853,5750
2018-01-03,12858852655.8,3007242177.31,1238030,85723877182.0,886.0,5093159936.0,20599.21875,1240.29497319,631268,262.69104372,0.000441,1.90434300212e+15,907535,179899549,5540
2018-01-04,20325267105.5,5015607627.02,1349890,93065343758.6,961.71,6502859776.0,20963.25,1483.6527485,704785,592.522446765,0.00063,1.89545007781e+15,1081291,183694448,5454
2018-01-05,18873133487.8,4043007397.79,1271577,94448336368.0,975.75,6683149824.0,20917.5,3180.85648007,692926,402.339135255,0.001640625,1.93306400089e+15,979667,178476756,5341
2018-01-06,15828284008.5,3301074901.58,1226417,96347217993.7,995.15,4662219776.0,20948.90625,3641.86033766,659530,243.090283564,0.0021,1.8991322513e+15,902957,176860808,5416
2018-01-07,13356911634.3,4247580049.38,1152722,1.01002994524e+11,1043.01,5569880064.0,21180.1875,2910.38203996,599292,208.602,0.001848,1.95064657407e+15,792558,172839037,5528
2018-01-08,18847354018.2,6211463484.32,1215473,1.12187060062e+11,1158.26,8450970112.0,20603.4375,2944.30486048,645894,251.440158478,0.00189036,2.00580980377e+15,857580,175771985,5408
2018-01-09,19368049791.9,6089734473.26,1256240,1.11023698785e+11,1146.0,7965459968.0,20735.8125,3091.62689702,701525,328.31760303,0.001848,2.00951699342e+15,939000,177642105,5377
2018-01-10,23704540594.2,6332179872.31,1177685,1.26003429766e+11,1300.34,9214950400.0,21081.9375,3696.64640195,645542,358.64807574,0.002373,2.00590546836e+15,873928,165948166,5415
2018-01-11,20800940347.8,5638996083.54,1173965,1.22905049407e+11,1268.09,7235899904.0,21031.40625,3132.4787551,650420,316.3630932,0.002079,2.07542219611e+15,869367,169948477,5430
2018-01-12,15052606786.1,4235096248.87,1118757,1.12287298766e+11,1158.29,5222300160.0,20917.125,2324.70927583,593833,178.037454773,0.00126,2.09969719802e+15,775572,166119582,5419
2018-01-13,12593461167.5,3893555493.25,1179321,1.23188276426e+11,1270.47,5746760192.0,20679.09375,2411.6555832,631489,127.125416686,0.001533,2.14080216289e+15,841560,168636663,5394
2018-01-14,35138999308.6,3745835243.69,1081593,1.355332867e+11,1397.48,4841630208.0,21025.875,2236.83827578,579714,125.7732,0.0013079,2.16916847287e+15,718666,164942509,5625
2018-01-15,16889265173.5,5338838611.19,1206420,1.32429096596e+11,1365.21,4781100032.0,20413.875,2227.02679761,694739,266.21595,0.001092,2.18937191498e+15,857921,172731624,5424
2018-01-16,20336689646.9,4887962350.73,1277936,1.25413773745e+11,1292.63,8405139968.0,20887.59375,2229.81190953,719093,379.914356208,0.001092,2.20174665363e+15,923303,180941870,5522
